ID zgłoszenia,Tytuł zgłoszenia,Deskrypcjon,Dopasowana reguła,Typ zgłoszenia,Data utworzenia zgłoszenia,Oczekiwany wynik,Pewność
4348,Brak reakcji interfejsu na dotyk - freeze terminal kasjerski,"Opis: Brak reakcji interfejsu na dotyk - freeze terminal kasjerski Działanie naprawcze: Przeinstalowano aplikację sprzedażową na stanowisku. Podsumowanie: Usunięto przyczynę wycieku pamięci, system stabilny.",POS - Zawieszenie aplikacji,[System] Incident,09.11.2025 20:40:31,4,0.9
4349,Problem z uwierzytelnianiem dwuskladnikowym (MFA),Opis: Problem z uwierzytelnianiem dwuskladnikowym (MFA) Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,09.11.2025 08:24:39,0,0.0
4350,Niespójność sumy kontrolnej bazy produktów - stanowisko nieczynne. synchronizacja danych,"Opis: Niespójność sumy kontrolnej bazy produktów - stanowisko nieczynne. synchronizacja danych Działanie naprawcze: Zrestartowano usługę replikacji danych. Podsumowanie: Problem rozwiązany, promocje są widoczne.",System - Opóźnienie replikacji,[System] Incident,09.11.2025 17:58:35,4,0.9
4351,brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku szuflada nie domyka się - stanowisko nieczynne.,"Opis: brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku szuflada nie domyka się - stanowisko nieczynne. Działanie naprawcze: Otwarto szufladę awaryjnie kluczem i sprawdzono mechanizm. Podsumowanie: Problem rozwiązany, zamek działa płynnie.",Szuflada - Awaria otwarcia,[System] Incident,09.11.2025 18:42:00,3,0.9
4352,Błąd systemu: Awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje błąd krytyczny aplikacji - błąd powtarzalny.,"Opis: Błąd systemu: Awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje błąd krytyczny aplikacji - błąd powtarzalny. Działanie naprawcze: Zrestartowano kiosk (odcięcie zasilania). Podsumowanie: Problem rozwiązany, kiosk przyjmuje zamówienia.",Kiosk - Awaria dotyku,[System] Incident,09.11.2025 14:16:49,6,0.9
4353,Program antywirusowy blokuje aplikację,Opis: Program antywirusowy blokuje aplikację Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,09.11.2025 10:55:25,0,0.0
4354,Brak reakcji interfejsu na dotyk - freeze,"Opis: Brak reakcji interfejsu na dotyk - freeze Działanie naprawcze: Przeinstalowano aplikację sprzedażową na stanowisku. Podsumowanie: Stanowisko przywrócone do pracy, brak ponownych zawieszeń.",POS - Zawieszenie aplikacji,[System] Incident,09.11.2025 15:38:21,4,0.9
4355,Brak dostępu do zasobów zewnętrznych,Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,09.11.2025 09:48:23,0,0.0
4356,Prośba o wsparcie: Awaria switcha w szafie rack - błąd powtarzalny.,Opis: Prośba o wsparcie: Awaria switcha w szafie rack - błąd powtarzalny. Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,09.11.2025 16:22:19,0,0.0
4357,Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) komunikat: system offline system lojalnościowy,"Opis: Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) komunikat: system offline system lojalnościowy Działanie naprawcze: Sprawdzono status usługi Loyalty (globalna awaria). Podsumowanie: Połączenie przywrócone, system działa online.",Loyalty - Niedostępność serwisu,[System] Incident,09.11.2025 17:04:12,4,0.9
4358,Brak dostępu do zasobów zewnętrznych - wymagany restart nie pomógł.,Opis: Brak dostępu do zasobów zewnętrznych - wymagany restart nie pomógł. Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,09.11.2025 12:11:52,0,0.0
4359,Niska przepustowość łącza internetowego,"Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,09.11.2025 18:03:09,0,0.0
4360,wymagany serwis: Artefakty graficzne w interfejsie użytkownika uniemozliwia pracę,Opis: wymagany serwis: Artefakty graficzne w interfejsie użytkownika uniemozliwia pracę Działanie naprawcze: Zaktualizowano sterowniki karty graficznej na terminalu POS. Podsumowanie: Przyciski funkcyjne są widoczne i aktywne.,POS - Błąd interfejsu,[System] Incident,09.11.2025 13:19:34,3,0.9
4361,Błąd spójności danych przy Z-Report na głównej kasie proces zatrzymuje się na 90%,"Opis: Błąd spójności danych przy Z-Report na głównej kasie proces zatrzymuje się na 90% Działanie naprawcze: Zrestartowano stanowisko POS i zweryfikowano spójność bazy danych. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.",POS - Błąd zamknięcia doby,[System] Incident,09.11.2025 13:14:40,4,0.9
4362,Prośba o nadanie uprawnień do grupy,Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,09.11.2025 17:17:35,0,0.0
4363,Prośba o wsparcie: Błąd autoryzacji tokena karty klienta bład bazy danych - blokuje obsługe klienta. system lojalnościowy,Opis: Prośba o wsparcie: Błąd autoryzacji tokena karty klienta bład bazy danych - blokuje obsługe klienta. system lojalnościowy Działanie naprawcze: Zweryfikowano połączenie internetowe z chmurą loyalty. Podsumowanie: Awaria globalna usunięta przez dostawcę.,Loyalty - Niedostępność serwisu,[System] Incident,09.11.2025 20:14:41,4,0.9
4364,Błąd synchronizacji hasła - stanowisko nieczynne.,Opis: Błąd synchronizacji hasła - stanowisko nieczynne. Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,09.11.2025 17:05:38,0,0.0
4365,Awaria switcha w szafie rack,Opis: Awaria switcha w szafie rack Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,09.11.2025 15:17:41,0,0.0
4366,Wyjątek w module fakturowania - NullReferenceException problem z bazą GUS zawieszenie modułu fakturowania,Opis: Wyjątek w module fakturowania - NullReferenceException problem z bazą GUS zawieszenie modułu fakturowania Działanie naprawcze: Sprawdzono dostępność serwisu GUS (baza NIP). Podsumowanie: Faktura wystawiona poprawnie po ponowieniu próby.,Faktury - Błąd API,[System] Incident,09.11.2025 09:25:46,3,0.9
4367,Wymagany serwis: Utrata połączenia z serwerem plików,"Opis: Wymagany serwis: Utrata połączenia z serwerem plików Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,09.11.2025 17:24:43,0,0.0
4368,awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje,"Opis: awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje Działanie naprawcze: Sprawdzono połączenia wewnętrzne kiosku. Podsumowanie: Problem rozwiązany, kiosk przyjmuje zamówienia.",Kiosk - Awaria dotyku,[System] Incident,09.11.2025 18:21:31,6,0.9
4369,Problem z uwierzytelnianiem dwuskładnikowym (MFA),Opis: Problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,09.11.2025 12:43:57,0,0.0
4370,Opóźnienie replikacji cennika z serwera centralnego kasa nr 3 - błąd powtarzalny.,"Opis: Opóźnienie replikacji cennika z serwera centralnego kasa nr 3 - błąd powtarzalny. Działanie naprawcze: Sprawdzono logi serwera i usunięto blokadę transakcji. Podsumowanie: Problem rozwiązany, promocje są widoczne.",System - Opóźnienie replikacji,[System] Incident,09.11.2025 09:15:19,3,0.9
4371,Brak reakcji interfejsu na dotyk - freeze wszystkie kasy aplikacja zamknęła się samoistnie,"Opis: Brak reakcji interfejsu na dotyk - freeze wszystkie kasy aplikacja zamknęła się samoistnie Działanie naprawcze: Przeinstalowano aplikację sprzedażową na stanowisku. Podsumowanie: Problem rozwiązany, zalecana obserwacja wydajności.",POS - Zawieszenie aplikacji,[System] Incident,09.11.2025 13:11:40,4,0.9
4372,awaria mikroserwisu obsługi mobile błąd API zamówienie nie dociera do POS aplikacja lojalnościowa,Opis: awaria mikroserwisu obsługi mobile błąd API zamówienie nie dociera do POS aplikacja lojalnościowa Działanie naprawcze: Zgłoszono problem do zespołu deweloperskiego aplikacji mobilnej. Podsumowanie: Usługa przywrócona przez dostawcę zewnętrznego.,Aplikacja mobilna - Błąd API,[System] Incident,09.11.2025 19:09:28,4,0.9
4373,Błąd uruchamiania Microsoft Outlook - wymagany restart nie pomógł.,"Opis: Błąd uruchamiania Microsoft Outlook - wymagany restart nie pomógł. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,09.11.2025 10:33:41,0,0.0
4374,Uszkodzone gniazdo LAN w ścianie,"Opis: Uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,09.11.2025 14:36:08,0,0.0
4375,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,09.11.2025 18:03:17,0,0.0
4376,Prośba o wsparcie: Telefon VoIP nie ma sygnału,Opis: Prośba o wsparcie: Telefon VoIP nie ma sygnału Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,09.11.2025 12:55:52,0,0.0
4377,prośba o nadanie uprawnień do grupy - prośba o pilną weryfikację.,Opis: prośba o nadanie uprawnień do grupy - prośba o pilną weryfikację. Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,09.11.2025 11:39:28,0,0.0
4378, Awaria kontrolera dotyku w kiosku samoobslugowym ekran czarny nie przyjmuje zamówień,"Opis:  Awaria kontrolera dotyku w kiosku samoobslugowym ekran czarny nie przyjmuje zamówień Działanie naprawcze: Zrestartowano kiosk (odcięcie zasilania). Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.",Kiosk - Awaria dotyku,[System] Incident,09.11.2025 11:33:25,6,0.9
4379,Konto użytkownika wygasło wymagany reset uprawnień,"Opis: Konto użytkownika wygasło wymagany reset uprawnień Działanie naprawcze: Nadano brakujące uprawnienia kierownicze. Podsumowanie: Konto odblokowane, karta działa.",Dostęp - Błąd autoryzacji POS,[System] Service request,09.11.2025 10:39:38,4,0.9
4380,Utrata połączenia z serwerem plików,"Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,09.11.2025 16:13:34,0,0.0
4381,Telefon VoIP nie ma sygnału,Opis: Telefon VoIP nie ma sygnału Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,09.11.2025 13:42:56,0,0.0
4382, Wyjątek w module fakturowania - NullReferenceException błąd walidacji danych zawieszenie modułu fakturowania,Opis:  Wyjątek w module fakturowania - NullReferenceException błąd walidacji danych zawieszenie modułu fakturowania Działanie naprawcze: Sprawdzono dostępność serwisu GUS (baza NIP). Podsumowanie: Dokument wygenerowany i wydrukowany.,Faktury - Błąd API,[System] Incident,09.11.2025 19:58:32,3,0.9
4383,Skaner dokumentów nie pobiera kartek,Opis: Skaner dokumentów nie pobiera kartek Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,09.11.2025 12:20:00,0,0.0
4384,Incydent: Klawiatura numeryczna nie działa,Opis: Incydent: Klawiatura numeryczna nie działa Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,09.11.2025 14:44:32,0,0.0
4385,Brak dostepu do dysku sieciowego Z: - blokuje obsługe klienta.,Opis: Brak dostepu do dysku sieciowego Z: - blokuje obsługe klienta. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,09.11.2025 13:07:34,0,0.0
4386,Brak tonera w drukarce korytarzowej,"Opis: Brak tonera w drukarce korytarzowej Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,09.11.2025 12:53:20,0,0.0
4387,Drukarka sieciowa w biurze offline,Opis: Drukarka sieciowa w biurze offline Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,09.11.2025 10:51:18,0,0.0
4388,Zgłoszenie awarii: Konto użytkownika wygasło karta magnetyczna nieaktywna - prośba o pilną weryfikację.,"Opis: Zgłoszenie awarii: Konto użytkownika wygasło karta magnetyczna nieaktywna - prośba o pilną weryfikację. Działanie naprawcze: Przeprogramowano kartę magnetyczną użytkownika. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Dostęp - Błąd autoryzacji POS,[System] Service request,09.11.2025 08:23:47,4,0.9
4389,Prosba o nadanie uprawnień do grupy,Opis: Prosba o nadanie uprawnień do grupy Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,09.11.2025 12:48:56,0,0.0
4390,Klawiatura numeryczna nie działa,Opis: Klawiatura numeryczna nie działa Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,09.11.2025 18:02:38,0,0.0
4391,Bład API podczas walidacji kuponu mobilnego nie nalicza rabatów - bląd powtarzalny. aplikacja lojalnościowa,Opis: Bład API podczas walidacji kuponu mobilnego nie nalicza rabatów - bląd powtarzalny. aplikacja lojalnościowa Działanie naprawcze: Zrestartowano bramkę API integrującą mobile z POS. Podsumowanie: Kupony są ponownie walidowane poprawnie.,Aplikacja mobilna - Błąd API,[System] Incident,09.11.2025 13:43:18,4,0.9
4392,problem techniczny: Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) klient nie widzi punktów system lojalnościowy,"Opis: problem techniczny: Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) klient nie widzi punktów system lojalnościowy Działanie naprawcze: Sprawdzono status usługi Loyalty (globalna awaria). Podsumowanie: Połączenie przywrócone, system działa online.",Loyalty - Niedostępność serwisu,[System] Incident,09.11.2025 10:32:21,4,0.9
4393,Utrata połączenia z serwerem plików,Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,09.11.2025 14:53:55,0,0.0
4394,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,09.11.2025 12:10:33,0,0.0
4395,Teams nie łączy z spotkaniem - prośba o interwencję.,Opis: Teams nie łączy z spotkaniem - prośba o interwencję. Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,09.11.2025 11:39:13,0,0.0
4396,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,09.11.2025 17:28:18,0,0.0
4397,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,09.11.2025 16:02:46,0,0.0
4398,Niska przepustowość łącza internetowego,Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,09.11.2025 13:57:51,0,0.0
4399,Wygasło hasło do systemu Windows,Opis: Wygasło hasło do systemu Windows Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,09.11.2025 16:00:50,0,0.0
4400,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,09.11.2025 09:01:13,0,0.0
4401,Timeout połączenia z bramką zamówień mobilnych błąd API aplikacja lojalnościowa,"Opis: Timeout połączenia z bramką zamówień mobilnych błąd API aplikacja lojalnościowa Działanie naprawcze: Poinstruowano personel o procedurze awaryjnej (rabat ręczny). Podsumowanie: Zgłoszenie zamknięte, błąd globalny usunięty.",Aplikacja mobilna - Błąd API,[System] Incident,09.11.2025 10:11:38,4,0.9
4402, Nie działa logowanie do portalu pracowniczego,Opis:  Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,09.11.2025 08:55:24,0,0.0
4403,Program antywirusowy blokuje aplikację - wymagany restart nie pomógł.,"Opis: Program antywirusowy blokuje aplikację - wymagany restart nie pomógł. Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,09.11.2025 19:55:27,0,0.0
4404,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,09.11.2025 07:09:52,0,0.0
4405,Zgłoszenie awarii: Błąd czujnika otwarcia szuflady stanowisko 14 awaria mechaniczna,Opis: Zgłoszenie awarii: Błąd czujnika otwarcia szuflady stanowisko 14 awaria mechaniczna Działanie naprawcze: Usunięto monetę blokującą prowadnicę. Podsumowanie: Szuflada otwiera się automatycznie.,Szuflada - Awaria otwarcia,[System] Incident,09.11.2025 14:27:07,3,0.9
4406,Awaria: Błąd spójności danych przy Z-Report,"Opis: Awaria: Błąd spójności danych przy Z-Report Działanie naprawcze: Oczyszczono pliki tymczasowe transakcji i ponowiono proces zamknięcia. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.",POS - Błąd zamknięcia doby,[System] Incident,09.11.2025 11:58:34,4,0.9
4407,Błąd enumeracji urządzenia USB (Skaner) błąd interfejsu USB czytnik kodów,"Opis: Błąd enumeracji urządzenia USB (Skaner) błąd interfejsu USB czytnik kodów Działanie naprawcze: Przeinstalowano sterownik urządzenia w systemie Windows. Podsumowanie: Wymiana kabla pomogła, skaner sprawny.",Skaner - Błąd sterownika,[System] Incident,09.11.2025 17:01:19,4,0.9
4408,Opóźnienia w renderowaniu na ekranach KDS stacja napojów system offline,Opis: Opóźnienia w renderowaniu na ekranach KDS stacja napojów system offline Działanie naprawcze: Zrestartowano usługę KDS Service na serwerze. Podsumowanie: Problem rozwiązany po restarcie kontrolera.,KDS - Brak sygnału wideo,[System] Incident,09.11.2025 15:09:35,3,0.9
4409,Dotyczy: Utrata komunikacji z terminalem płatniczym (PED),"Opis: Dotyczy: Utrata komunikacji z terminalem płatniczym (PED) Działanie naprawcze: Zrestartowano terminal płatniczy (miękki reset). Podsumowanie: Problem z kablem USB rozwiązany, zasilanie przywrócone.",Terminal - Błąd komunikacji,[System] Incident,09.11.2025 14:41:59,3,0.9
4410,Dotyczy: Brak dostępu do folderu współdzielonego - wymagany restart nie pomógł.,Opis: Dotyczy: Brak dostępu do folderu współdzielonego - wymagany restart nie pomógł. Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,09.11.2025 19:38:40,0,0.0
4411,Nieudana aktualizacja systemu Windows,Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,09.11.2025 11:01:25,0,0.0
4412,Opóźnienie replikacji cennika z serwera centralnego kasa nr 9 błąd wersji bazy danych,Opis: Opóźnienie replikacji cennika z serwera centralnego kasa nr 9 błąd wersji bazy danych Działanie naprawcze: Wymuszono pełną synchronizację bazy produktów. Podsumowanie: Baza produktów spójna z systemem centralnym.,System - Opóźnienie replikacji,[System] Incident,09.11.2025 19:05:27,3,0.9
4413,Brak dostępu do folderu współdzielonego,Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,09.11.2025 17:45:00,0,0.0
4414,Błąd procedury aktualizacji PLU na wszystkich stanowiskach brak pozycji promocyjnych - wymagany restart nie pomógł. synchronizacja danych,Opis: Błąd procedury aktualizacji PLU na wszystkich stanowiskach brak pozycji promocyjnych - wymagany restart nie pomógł. synchronizacja danych Działanie naprawcze: Wymuszono pełną synchronizację bazy produktów. Podsumowanie: Baza produktów spójna z systemem centralnym.,System - Opóźnienie replikacji,[System] Incident,09.11.2025 15:21:01,4,0.9
4415,Awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje,"Opis: Awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje Działanie naprawcze: Zgłoszono awarię sprzętową do serwisu producenta. Podsumowanie: Urządzenie wymaga wymiany ekranu, wyłączono z użycia.",Kiosk - Awaria dotyku,[System] Incident,09.11.2025 17:02:04,6,0.9
4416,Błąd systemu: Opóźnienia w renderowaniu na ekranach KDS ekran ekspedycji,Opis: Błąd systemu: Opóźnienia w renderowaniu na ekranach KDS ekran ekspedycji Działanie naprawcze: Wymieniono kabel HDMI/VGA łączący kontroler z monitorem. Podsumowanie: Obraz na ekranie kuchennym powrócił.,KDS - Brak sygnału wideo,[System] Incident,09.11.2025 08:55:34,3,0.9
4417,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,09.11.2025 17:44:05,0,0.0
4418,Dotyczy: Wygasło hasło do systemu Windows,Opis: Dotyczy: Wygasło hasło do systemu Windows Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,09.11.2025 18:00:54,0,0.0
4419,Problem z zasilaczem do laptopa Dell,"Opis: Problem z zasilaczem do laptopa Dell Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,09.11.2025 08:15:19,0,0.0
4420,Awaria switcha w szafie rack - prośba o pilną weryfikację.,"Opis: Awaria switcha w szafie rack - prośba o pilną weryfikację. Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,09.11.2025 15:54:21,0,0.0
4421,Utrata komunikacji z terminalem płatniczym (PED) model Ingenico brak sygnału,Opis: Utrata komunikacji z terminalem płatniczym (PED) model Ingenico brak sygnału Działanie naprawcze: Sprawdzono i dociśnięto okablowanie terminala. Podsumowanie: Autoryzacja kart działa bez opóźnień.,Terminal - Błąd komunikacji,[System] Incident,09.11.2025 16:33:15,6,0.9
4422,Prośba o wsparcie: Prośba o anulowanie błędnego odbicia RCP - stanowisko nieczynne. korekta czasu,"Opis: Prośba o wsparcie: Prośba o anulowanie błędnego odbicia RCP - stanowisko nieczynne. korekta czasu Działanie naprawcze: Uzupełniono brakujące wejście/wyjście ręcznie. Podsumowanie: Korekta wprowadzona, czas pracy zgodny.",RCP - Korekta czasu,[System] Service request,09.11.2025 11:14:35,4,0.9
4423,Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny,"Opis: Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny Działanie naprawcze: Sprawdzono połączenia wewnętrzne kiosku. Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.",Kiosk - Awaria dotyku,[System] Incident,09.11.2025 14:06:13,6,0.9
4424,Brak dostępu do dysku sieciowego Z: - blokuje obsługę klienta.,"Opis: Brak dostępu do dysku sieciowego Z: - blokuje obsługę klienta. Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,09.11.2025 10:14:04,0,0.0
4425,Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku szuflada nie domyka się - błąd powtarzalny.,"Opis: Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku szuflada nie domyka się - błąd powtarzalny. Działanie naprawcze: Sprawdzono podłączenie kabla RJ11 do drukarki fiskalnej. Podsumowanie: Kabel podłączony poprawnie, sygnał dociera.",Szuflada - Awaria otwarcia,[System] Incident,09.11.2025 13:48:13,3,0.9
4426,Brak dostępu do zasobów zewnętrznych,"Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,09.11.2025 19:39:36,0,0.0
4427,problem z uwierzytelnianiem dwuskładnikowym (MFA),Opis: problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,09.11.2025 21:06:30,0,0.0
4428,Opoznienia w renderowaniu na ekranach KDS ekran ekspedycji system offline,Opis: Opoznienia w renderowaniu na ekranach KDS ekran ekspedycji system offline Działanie naprawcze: Podmieniono klawiaturę bumpbar na zapasową. Podsumowanie: Problem rozwiązany po restarcie kontrolera.,KDS - Brak sygnału wideo,[System] Incident,09.11.2025 08:42:30,3,0.9
4429,Wymagany serwis: Bląd API podczas walidacji kuponu mobilnego nie nalicza rabatow aplikacja lojalnosciowa,"Opis: Wymagany serwis: Bląd API podczas walidacji kuponu mobilnego nie nalicza rabatow aplikacja lojalnosciowa Działanie naprawcze: Poinstruowano personel o procedurze awaryjnej (rabat ręczny). Podsumowanie: Problem rozwiązany, komunikacja API stabilna.",Aplikacja mobilna - Błąd API,[System] Incident,09.11.2025 10:22:16,4,0.9
4430,błąd generowania pliku PDF faktury zawieszenie modułu fakturowania,Opis: błąd generowania pliku PDF faktury zawieszenie modułu fakturowania Działanie naprawcze: Zrestartowano moduł fakturowania. Podsumowanie: Dokument wygenerowany i wydrukowany.,Faktury - Błąd API,[System] Incident,09.11.2025 15:52:54,3,0.9
